Sender,Receiver,Amount,Category,Transaction_Date,Fraudulent
55513,66515,8.238008249218403,4,2024-04-07,0
79567,72270,8.249313746260636,4,2024-12-28,0
26890,54233,8.391403185357937,1,2023-04-30,0
69734,44469,5.365976015021851,2,2024-07-31,0
97700,94303,7.442492722794441,1,2024-01-07,0
94110,54036,7.3783837129967145,4,2024-11-21,0
42530,78093,7.923348211930154,4,2023-12-23,0
28376,36177,7.360739903058278,1,2023-05-26,0
59113,24712,8.193953023563742,3,2023-05-22,0
19836,86265,8.357259153499912,1,2024-01-16,0
13176,39177,6.376726947898627,2,2023-11-09,0
73478,14331,7.762170607138205,0,2023-09-26,0
69734,80100,8.3133619511344,3,2024-10-19,0
76441,55360,4.564348191467836,0,2024-01-17,0
52983,77445,6.008813185442595,1,2024-06-26,0
18183,93094,7.158513997329321,2,2024-10-06,0
71055,62018,8.096817470572319,1,2023-07-15,0
35810,74725,6.699500340161678,0,2023-01-26,0
18765,69007,6.376726947898627,2,2023-07-12,0
77358,23730,8.017966703493599,4,2023-11-27,0
91920,41124,8.429454277108231,3,2023-09-24,0
51188,58033,8.326274787396764,4,2023-12-08,0
53850,46194,7.088408778675395,2,2024-03-01,0
62580,79214,7.84971375760487,4,2024-06-21,0
83027,59613,6.251903883165888,2,2024-03-30,0
56545,16336,8.31434234336979,0,2024-12-10,0
79557,42369,7.8961806086154915,0,2024-09-24,0
11537,15674,8.073714641109857,2,2024-08-30,0
48497,61020,8.143226750367445,1,2023-07-27,0
75812,39553,6.854354502255021,2,2023-10-29,0
26890,22689,8.391629968440892,1,2024-03-12,0
79557,59431,8.366137716496281,4,2023-02-10,0
15356,39194,7.792761720816526,0,2023-12-10,0
46585,79749,7.597897950521784,3,2023-04-21,0
60759,79749,8.321664807135,1,2024-12-07,0
62219,74725,8.106212902619962,4,2024-06-02,0
40137,68248,8.405143687607614,1,2024-05-21,0
55301,82857,5.389071729816501,4,2024-11-17,0
13053,45537,7.591861714889934,4,2025-01-01,0
11486,12084,7.971085753505607,3,2023-10-18,0
68248,49865,6.931471805599453,4,2024-04-27,0
14751,28945,8.104099056143582,3,2024-09-29,0
85292,91803,8.440312147080279,0,2023-05-18,0
44774,71543,8.217438537730187,2,2023-09-02,0
64379,83436,7.442492722794441,2,2024-04-17,0
90812,27177,8.427049641563272,3,2024-05-13,0
63861,26487,5.564520407322694,2,2023-04-27,1
17187,25937,6.030685260261263,1,2023-05-10,0
65405,18266,8.479906606630221,3,2024-07-30,0
75812,12006,8.499843553081124,2,2023-04-24,0
17157,80757,7.760893195851024,4,2023-02-05,0
80521,98808,7.8567067930958405,4,2024-01-18,0
29622,73084,8.39840965542627,0,2023-09-25,0
46430,93379,8.035278911144667,4,2024-09-23,0
42349,98609,7.995643604287271,1,2024-07-22,0
41882,83183,8.368925174747135,4,2023-07-14,0
15987,35595,7.873978379604501,3,2024-09-17,0
66248,48860,8.441822884391462,1,2023-09-22,0
59757,98609,7.7057128238944275,3,2023-12-20,0
16154,12084,3.7612001156935624,4,2023-02-17,0
94944,62857,6.939253946041508,4,2024-11-09,0
81201,79755,5.817111159963204,3,2023-05-25,0
88079,52894,8.296546520300614,4,2024-03-16,0
96413,21192,6.3473892096560105,1,2023-05-22,0
18255,35950,5.272999558563747,3,2024-07-31,0
57599,95928,5.993961427306569,4,2025-01-19,0
48159,26274,8.441607204459642,1,2024-11-07,0
54319,41033,8.470311205516108,3,2023-08-25,1
95207,42083,6.949856455000773,2,2024-10-23,0
46029,74468,7.416979621381154,3,2023-11-30,0
34600,58291,5.996452088619021,4,2024-06-27,0
46770,28139,7.29776828253138,3,2023-04-26,0
68424,67075,3.4011973816621555,4,2024-12-30,0
10006,45537,7.945201132412759,0,2023-10-29,0
70940,91499,8.33110454805304,2,2023-07-31,0
35214,56327,8.067149039910106,4,2023-06-12,0
48159,83557,7.667158255319148,0,2024-04-06,0
72449,67312,7.945909598613133,1,2024-07-06,0
18479,93128,8.065579427282092,0,2024-06-18,0
49321,67075,8.419580362549237,3,2023-07-21,0
28639,54701,7.524021415206125,2,2023-06-07,0
41834,76929,7.1891677384203225,0,2023-02-21,0
30677,49821,5.438079308923196,1,2023-04-27,0
18504,93463,8.160518247477505,1,2024-01-15,0
41834,36487,3.8066624897703196,0,2023-02-09,0
68293,16692,7.572502985020384,1,2024-06-18,0
94231,32162,6.113682179832232,2,2024-10-11,0
31192,50011,5.950642552587727,4,2024-07-13,0
34908,44318,6.84587987526405,3,2024-05-10,0
93955,95367,4.867534450455582,1,2024-10-11,0
67065,53051,7.935945103353701,0,2023-05-03,0
90432,20152,8.080856419640986,1,2023-08-21,0
68424,40735,7.489412083508719,0,2024-04-16,0
69038,16692,7.311886164077165,1,2025-01-01,0
59757,28655,8.207401833376355,4,2023-10-17,0
77237,79001,8.281470857895167,1,2024-07-01,1
96263,77442,8.348774539791274,0,2024-05-12,0
18504,76929,7.595889917718538,2,2023-03-17,0
34908,16336,7.507690077819904,0,2024-02-06,0
87872,57781,6.018593214496234,0,2023-12-10,0
81455,17012,7.60489448081162,4,2024-05-07,0
81100,45537,7.453561871643373,1,2024-07-10,0
77002,91499,8.346642090221199,0,2024-01-07,0
63863,61069,8.294799358992574,0,2023-07-25,0
40694,42592,8.079308192051961,4,2024-02-20,0
37556,59613,6.261491684321042,0,2023-02-17,0
29654,95928,6.280395838960195,2,2024-06-16,0
33278,71543,7.001245622069476,0,2024-04-22,0
86628,98514,8.46674164792014,0,2024-07-16,0
30654,53834,8.259199362666282,2,2025-01-15,0
61856,45642,7.592870287844818,1,2023-12-20,0
48461,13122,8.507546814364431,4,2024-07-09,0
58424,47911,7.037027614686276,0,2024-08-08,0
79567,35630,7.736307096548285,0,2023-04-23,0
46295,18946,6.023447592961033,4,2023-08-30,0
21970,42018,8.21554741194707,0,2024-06-05,0
17157,27171,7.675081857716334,2,2023-03-17,0
30187,29247,6.180016653652572,2,2024-10-01,0
63863,23214,7.823245690685523,1,2024-01-19,0
47569,50707,8.232440158470336,3,2024-05-12,0
14272,81954,8.353025845202325,2,2024-06-13,0
65567,96264,8.0519780789023,0,2023-10-11,0
58549,26909,7.767687277186908,2,2024-09-10,0
39145,32965,8.09712193091871,2,2023-04-11,0
38923,40001,8.22121009392507,2,2023-05-22,0
53850,70607,8.262300941787448,2,2023-09-26,0
87022,26866,7.764296006450518,0,2023-03-21,0
42037,53389,8.264363329731667,0,2024-11-22,0
65411,50087,7.615791072035833,1,2024-12-27,0
73992,16002,6.761572768804055,3,2024-08-18,0
44774,25912,6.767343125265392,2,2024-12-03,0
62549,98252,8.310414994188292,1,2024-07-09,1
79600,56361,6.704414354964107,1,2024-03-30,0
81455,78656,8.463159302923751,3,2023-01-29,0
41975,36891,4.0943445622221,1,2024-04-05,0
34182,41440,7.68937110752969,2,2023-03-23,0
88913,82614,7.404887575616125,4,2023-08-03,0
68248,79749,8.047189562170502,2,2023-04-25,0
98017,39194,8.068716192714781,2,2024-05-20,0
13842,32343,8.114025442356757,2,2023-11-16,0
38923,47133,8.494743062578646,0,2024-05-07,0
42530,89514,8.000684784514748,4,2023-07-16,0
57512,38218,8.038189179973203,4,2023-07-12,0
82386,76168,6.63200177739563,1,2024-05-30,0
84821,29517,5.598421958998375,3,2024-02-02,1
26948,11417,7.607381425639791,4,2024-11-06,0
74544,96336,6.340359303727752,0,2023-03-04,0
61713,78198,8.125630988477065,3,2023-04-28,0
81100,51713,7.475905969367397,1,2023-05-25,0
69589,39658,4.852030263919617,2,2024-07-04,1
24417,74725,7.65728279297819,4,2023-05-31,0
91373,28113,7.453561871643373,2,2024-12-16,0
37638,50974,7.1731917424865985,2,2024-07-04,0
53850,12767,7.607878073278507,4,2023-12-03,0
92967,40910,8.23403420769204,3,2024-09-22,0
96859,45295,7.907651594711089,1,2024-01-17,0
30677,26909,7.463363045520021,2,2024-06-15,0
60486,41157,6.371611847231857,1,2023-05-06,0
24536,25912,8.18646442942209,0,2023-02-27,0
90069,53834,8.321664807135,1,2024-11-05,0
26787,77865,5.971261839790462,0,2023-12-08,0
90982,62358,8.487352349405215,4,2023-06-21,0
97108,41124,7.789454566086673,4,2024-12-11,0
86939,66287,5.560681631015528,0,2023-06-11,0
84043,83183,7.973155433444133,0,2023-06-29,0
24861,45295,8.202482446576537,3,2024-10-30,0
20373,69594,6.608000625296087,4,2024-09-07,0
10753,64466,6.309918278226516,3,2024-11-05,0
82924,27088,6.55250788703459,2,2023-06-02,0
11211,18088,7.37650812632622,2,2024-04-13,0
56553,15975,7.822845290279774,0,2023-10-04,0
17956,74819,7.529406457837013,2,2024-11-14,0
63863,40735,8.151909872940905,1,2024-12-14,0
90069,17822,6.0844994130751715,3,2023-09-29,0
41834,64480,8.17103418920548,0,2024-06-11,0
93346,30662,6.773080375655535,1,2024-02-29,0
56138,47684,6.597145701886651,0,2023-04-21,0
35810,45983,8.316544717929398,0,2024-03-18,0
66248,82507,8.16876982367527,0,2024-10-14,0
73084,51680,6.777646593635117,1,2023-09-23,0
29518,42507,8.40804774415544,3,2023-02-26,0
23845,12767,8.430981494597171,2,2023-08-17,0
90668,46194,8.19533366716287,1,2024-06-05,0
18765,40594,8.22817689595132,1,2024-02-09,0
37855,61069,8.474911799159631,4,2023-10-17,0
80521,70649,7.929846429742503,2,2024-01-15,0
25951,37010,8.246958032568177,3,2024-06-14,0
55789,33741,8.411610428841172,4,2024-04-03,0
86664,13567,7.4645098346365275,1,2024-08-02,0
23705,93463,8.096208271650037,0,2023-03-06,0
90432,96561,7.215239978730097,4,2023-05-29,0
58053,73612,6.655440350367647,0,2024-11-02,0
69350,21192,6.716594773520978,0,2023-08-27,0
30654,64676,7.81923445385907,1,2023-02-04,0
14423,39635,8.208219383496834,4,2023-12-13,0
34182,77839,8.386856689688234,3,2023-09-28,0
13842,39581,8.361708288575842,0,2024-01-10,0
68229,63444,7.687997166393016,1,2024-11-12,0
77237,71543,7.880804344674901,4,2025-01-18,0
65405,30157,7.7226775164680035,3,2023-03-12,0
81231,64466,7.324489979348532,2,2023-08-06,0
28382,26209,8.299783171949787,0,2024-11-25,0
70058,30135,6.976348070447749,2,2024-02-27,0
96263,15935,8.019941687677365,4,2023-05-29,0
43357,58291,7.618251097876695,1,2024-12-17,0
13929,23905,8.260751354700513,2,2024-12-17,0
27413,90333,8.086717920303906,0,2023-09-08,0
13176,82394,8.356789669923213,2,2024-10-26,0
64379,94063,8.377011160816375,4,2023-07-22,0
87406,74372,8.327967858305488,3,2023-12-22,0
47535,39194,7.119635638017636,0,2023-11-11,0
10448,81591,8.132706489693264,4,2023-02-28,0
13931,85437,8.425954710981966,0,2024-11-03,0
51188,47708,7.946263643580541,3,2023-04-28,0
98017,32965,8.410720946905721,1,2024-06-13,0
76441,47911,7.388946097618437,2,2023-09-07,0
17568,58033,6.194405391104672,1,2023-12-13,0
93346,83547,8.440959885416648,2,2024-09-15,0
79404,79964,7.007600613951853,4,2024-08-26,0
52057,44974,8.085178748074537,0,2024-10-02,0
83235,35630,8.130059039992796,0,2023-09-26,0
10900,15952,4.418840607796598,4,2024-06-03,0
69350,35713,7.116394144093465,0,2024-08-19,0
67254,78093,3.6888794541139363,0,2023-11-23,0
65411,13129,5.41610040220442,4,2024-02-20,1
94944,42018,6.733401891837359,0,2023-05-16,0
17956,40832,8.32069157104845,3,2023-07-10,0
69842,40594,6.008813185442595,3,2023-08-26,0
28355,70551,8.142063283104147,1,2023-02-05,0
74392,18266,7.542213463193403,2,2024-09-14,0
38309,83220,8.506738733512378,4,2023-09-15,0
97861,74372,8.461469042643875,3,2024-01-07,0
15356,40230,7.8547691834991324,0,2023-03-03,0
49391,70150,6.71295620067707,0,2023-04-30,0
23967,40076,8.027802848370312,3,2024-03-03,0
58424,74468,8.155362120328135,3,2023-08-11,0
82834,34370,8.006367567650246,3,2024-05-27,0
94749,25240,7.408530566894626,3,2023-08-12,0
48040,89472,6.338594078203183,0,2024-04-08,0
58053,23905,8.14351740579748,0,2023-10-08,0
93958,47010,8.486527777105353,4,2023-05-06,0
18479,19639,7.89989532313973,4,2023-08-26,0
23748,90333,8.435983135990694,3,2024-02-07,0
88079,71543,7.47477218239787,2,2024-08-18,0
12147,61020,8.010027528481734,2,2024-08-26,0
54836,83031,7.937374696163295,4,2023-05-04,0
75709,27088,8.295798110636145,2,2023-04-13,0
44774,61069,8.428799040653642,1,2023-09-15,0
55301,48758,8.310660905907225,2,2023-03-08,0
15356,12787,8.13973227971767,1,2023-08-02,0
18504,36225,6.39024066706535,1,2024-07-18,0
13176,42018,7.444833273892193,3,2024-12-17,0
17956,73749,7.363913501405819,3,2024-01-10,0
29622,78656,7.694392802629421,2,2024-07-28,0
57557,65129,8.480944058741116,2,2024-10-23,0
37010,67167,8.326758814511733,4,2024-12-30,0
81828,55360,6.556778356158042,3,2023-03-20,0
62219,44469,8.46821300919452,3,2024-02-23,0
83235,62857,7.664815785285735,4,2024-12-29,0
33278,44945,7.798112628829788,1,2023-06-18,0
30654,16751,8.439231649946526,2,2024-10-16,0
41064,64103,8.475328987317539,0,2023-05-12,0
18504,72682,7.873217054862741,1,2023-09-27,0
53756,95690,6.18826412308259,3,2023-04-02,0
89741,21192,8.014004994779459,2,2024-10-03,0
77237,98676,8.276903481267057,3,2023-08-19,0
93611,67167,8.41027590907016,0,2024-10-11,1
96413,14331,8.503905297089302,4,2023-02-06,0
63756,65129,8.450412157725886,0,2024-01-16,0
59321,25970,8.335671314792847,3,2025-01-06,0
11211,23592,7.007600613951853,2,2024-02-26,0
64746,60826,5.955837369464831,1,2024-10-31,0
58250,98609,7.311886164077165,2,2024-06-24,0
94691,39658,8.164225652265827,0,2023-03-03,0
93936,14714,8.156797046675651,4,2023-05-08,0
91816,73612,6.452048954437226,0,2023-11-03,0
41327,53051,8.125926802707886,4,2024-12-06,0
62642,70649,8.304989580140361,0,2024-03-06,0
82834,57846,6.799055862058796,2,2024-03-09,0
39461,96690,7.195187320178709,1,2023-12-01,1
17212,79755,6.78332520060396,0,2024-07-01,0
29338,40446,7.736743682453495,0,2023-03-28,0
21970,99128,7.2078598714324755,4,2023-09-24,0
73971,34525,7.690286020676768,4,2023-07-18,0
32115,14952,6.762729506931879,3,2023-08-29,0
10753,93361,6.369900982828227,2,2024-06-24,1
37556,91518,7.2909747781429814,1,2023-09-06,0
14615,48196,6.727431724850855,1,2024-08-11,0
70940,45921,8.278682162970906,1,2025-01-12,0
36046,79339,6.1092475827643655,1,2023-06-30,0
36563,96561,7.732369222284388,4,2023-04-22,0
27329,87511,6.411818267709897,1,2024-05-26,1
99459,10981,8.496990484098719,1,2023-06-08,0
76441,73404,8.357024439263416,3,2024-09-29,0
23958,58500,8.262300941787448,4,2023-01-27,0
38923,67167,8.491670234185152,0,2024-12-17,0
50026,60273,8.225503097566918,4,2024-10-15,0
87926,79964,6.608000625296087,1,2023-10-20,0
46029,28139,7.787382026484701,1,2023-05-27,0
62754,41244,2.8903717578961645,1,2023-12-05,0
34182,32124,8.030084094267563,3,2023-02-13,0
52342,23539,7.532623618788788,2,2024-05-24,1
14751,10360,7.377133712833954,0,2023-03-03,0
64931,74223,8.262558973010657,3,2024-12-30,0
54041,94063,6.53813982376767,2,2024-08-16,0
12428,54701,6.38856140554563,0,2023-12-07,0
65405,58358,7.237778191923443,0,2023-02-17,0
32736,95898,5.60947179518496,3,2023-07-25,0
26787,19403,7.6984827878809465,3,2024-03-18,0
77002,61020,8.106816038947052,3,2024-03-10,0
59113,79310,7.920446505142607,1,2023-04-15,0
94944,21631,7.7039102096163115,3,2023-12-04,0
16564,87725,8.299783171949787,4,2023-10-09,0
56545,17200,7.443078374348516,4,2024-12-29,0
11211,55123,7.862497197230545,1,2024-06-07,0
46295,57519,7.746300662231439,4,2024-11-01,0
61985,45295,7.81237820598861,4,2024-10-09,0
49678,14331,7.421177528595393,0,2023-06-12,0
24417,88243,8.277666160851503,0,2024-06-20,0
73478,15975,7.629489916393995,3,2023-03-21,0
78835,16002,6.448889394146858,0,2024-11-19,1
81455,60826,6.756932389247553,4,2023-02-24,0
81397,45047,8.364042011922063,3,2024-04-02,0
63477,46941,6.285998094508865,3,2024-08-25,0
25723,69021,7.005789019253503,4,2024-10-08,0
55595,40230,6.881411303642535,1,2023-12-06,0
63309,94063,7.118826249062078,0,2024-12-14,0
78835,32124,7.976251943745623,4,2024-12-31,0
27413,42369,8.161089512845797,1,2023-11-17,0
17413,81032,7.24422751560335,3,2023-10-08,0
59757,62857,8.338305731356565,3,2024-04-07,0
13176,10989,8.486527777105353,0,2024-01-26,1
12523,71575,8.047509510981422,2,2024-11-13,0
55296,98514,8.266164436612492,2,2024-01-09,0
86628,30759,6.717804695023691,2,2024-07-13,0
76523,23539,7.732807530422021,1,2023-08-11,0
94110,33112,7.679713639966372,1,2023-01-26,0
39762,58495,6.680854678790215,0,2023-09-30,0
63943,48296,8.371704884667631,1,2023-11-15,0
53693,13122,6.270988431858299,2,2023-09-27,0
48040,62469,8.318742252692399,0,2024-10-15,0
83493,91803,8.368925174747135,3,2025-01-05,0
30515,94063,7.8013913202914855,2,2024-08-26,0
31692,53355,7.278628942320682,4,2023-11-02,0
80756,87511,7.052721049232323,3,2024-11-12,0
36614,53051,8.426830751335846,0,2025-01-20,0
48497,98491,7.69484807238461,3,2024-05-18,0
32035,74936,8.15478757276852,3,2024-01-27,0
54039,50011,7.182352111885263,3,2024-08-09,0
88026,77839,8.21554741194707,3,2023-09-14,0
14615,96264,8.239329427901795,0,2024-11-24,0
18765,24114,8.074960359115858,3,2023-10-03,0
87298,79214,6.877296071497429,1,2023-06-17,1
13929,89514,7.723120092266331,0,2023-09-22,0
39461,33072,7.682021510826875,1,2024-10-02,1
70475,80354,5.602118820879701,2,2023-03-17,0
52342,81202,4.02535169073515,0,2024-02-28,0
35810,26209,6.395261598115449,2,2023-10-17,0
65411,88460,8.281977058867758,0,2023-08-20,0
87298,98676,8.125039097367745,3,2024-12-06,0
90982,50087,8.301025253838453,0,2025-01-15,0
81201,90545,8.445267451844648,0,2024-07-26,0
83116,53316,8.170185652879642,1,2023-02-20,0
81537,40735,8.308938252595778,2,2023-06-27,0
73084,27171,7.491087593534876,2,2023-11-22,0
66248,67095,6.118097198041348,0,2023-02-05,0
35979,83436,8.21716859576607,2,2024-06-15,0
53233,13513,5.808142489980444,0,2024-10-26,0
70897,35950,8.228710798793687,3,2023-12-22,0
75709,11868,8.091933455979893,0,2024-06-13,0
69734,29618,7.6251071482389,3,2024-10-16,0
65001,77445,8.413830678421084,3,2024-08-28,1
37255,64480,7.005789019253503,1,2024-10-06,0
90982,98681,8.242229891372231,4,2024-05-30,1
36578,31908,8.469891918298224,2,2024-05-03,0
26459,80100,5.3471075307174685,1,2024-12-05,1
18765,59613,5.908082938168931,4,2023-04-29,0
86664,95928,8.185907481482324,2,2023-02-12,0
88852,25937,8.098338846189057,3,2024-02-25,0
26249,93162,6.013715156042802,2,2024-02-09,0
73478,91499,8.25088114470065,2,2023-10-30,0
58250,29760,8.340217320947035,0,2024-11-02,1
90812,29760,8.080237416216702,2,2023-03-08,0
52275,59496,7.338888133838879,2,2024-03-14,0
62179,84102,7.658227526161352,0,2024-11-18,0
43178,28033,7.365180126021013,4,2024-07-31,0
37255,63444,7.307202314764738,3,2025-01-18,0
36556,24264,5.924255797414532,4,2023-12-12,0
29155,84518,8.127699852817772,1,2023-07-28,0
43977,24806,7.946263643580541,0,2023-10-18,0
91920,28100,8.490233009833455,1,2024-07-27,0
80756,12961,8.08886878916199,4,2023-09-10,0
93936,17283,8.335431477880796,0,2024-09-15,1
90031,27849,8.060224240440958,3,2024-01-09,0
81346,47133,6.218600119691729,0,2024-03-26,0
17030,70150,8.403352374992478,4,2023-02-08,0
24536,70930,7.81156848934518,4,2024-08-04,0
13929,80354,7.499423290592229,3,2024-09-12,1
72839,16336,7.220373836723949,4,2023-07-24,0
70062,37434,6.040254711277414,4,2023-06-26,0
13849,25937,8.15478757276852,4,2024-01-26,0
16564,89529,8.199189359078067,4,2025-01-17,0
68229,17822,6.745236349484363,3,2024-05-17,1
77562,91499,8.294549515143679,3,2023-08-02,0
84374,76929,6.904750769961838,4,2023-04-06,0
39461,59563,7.779048644925556,1,2025-01-15,0
28639,47010,8.417814747435958,3,2023-12-19,0
63607,14952,8.213381737034572,4,2023-10-16,0
48159,25168,7.0707241072602764,4,2024-05-26,0
55296,45047,7.8898337513942955,3,2023-08-23,0
20452,81802,6.860663671448287,4,2023-10-24,0
56434,16751,7.433666540166168,4,2023-12-30,0
12267,29247,8.133880887949207,3,2023-12-09,0
55513,13513,8.173293438966228,1,2023-12-12,0
52243,74936,6.429719478039138,1,2024-09-20,0
96859,74725,7.885329239273191,1,2024-03-06,0
61287,31436,7.280008252884188,4,2024-07-15,0
16592,62071,7.796057974316123,0,2024-08-28,0
82305,42179,8.224967478914584,4,2023-02-16,0
46625,12767,7.069874128458572,0,2023-08-27,0
74071,31908,7.482681828154651,3,2023-11-08,0
13929,71543,7.368339686311381,3,2024-09-30,0
63607,47393,7.980365765111246,0,2024-12-11,0
18284,83220,8.235625719964311,1,2023-09-09,0
41064,30135,6.040254711277414,0,2023-09-08,0
81828,22689,7.947678571301568,1,2023-05-24,0
56135,83643,6.813444599510896,4,2024-10-27,1
29622,42018,8.368461137615839,0,2024-09-09,0
65981,25361,7.5411524551363085,2,2024-05-09,0
63309,62018,7.949091499830517,0,2023-12-20,0
27413,80100,8.175547596021026,4,2023-10-02,0
56804,29816,6.85751406254539,1,2023-10-13,0
71246,70649,4.653960350157523,3,2023-07-15,0
24982,66515,8.095293776844649,2,2023-05-31,0
87298,45537,8.124446855715847,0,2023-04-19,0
92967,73084,8.357024439263416,0,2024-01-31,0
34446,96336,7.106606137727303,3,2024-10-12,0
82635,63444,6.507277712385012,1,2023-04-24,0
88852,85971,4.948759890378168,4,2023-07-28,0
82493,74223,8.173857454773621,4,2023-08-06,0
56142,15952,7.516433302915632,0,2023-04-26,0
74228,15142,7.913886714856082,4,2024-04-19,0
36614,21946,7.338238150065589,0,2023-08-30,0
12147,83557,8.415160465851086,1,2023-10-01,0
